MLS,sold_price,zipcode,longitude,latitude,lot_acres,taxes,year_built,bedrooms,bathrooms,sqrt_ft,garage,kitchen_features,fireplaces,floor_covering,HOA
21601655,1020000.0,85755,-110.966173,32.461848,1.4,11089.19,1997,5,5.0,5053.0,3.0,6,5.0,3,45.0
21708202,915000.0,85750,-110.861663,32.324043,0.4,2299.9,2017,4,4.0,4331.0,3.0,3,3.0,1,45.0
21201520,925000.0,85750,-110.843547,32.323168,0.55,8391.0,2001,3,3.0,3479.0,3.0,4,2.0,1,45.0
21127362,942300.0,85658,-111.056117,32.480044,3.68,13711.0,2003,4,4.0,4147.0,4.0,3,3.0,2,45.0
21126579,950000.0,85718,-110.944669,32.338396,1.19,9834.0,2001,3,3.0,3358.0,3.0,4,2.0,2,45.0
21128828,800000.0,85718,-110.920262,32.297649,1.02,6556.0,1994,3,5.0,3415.0,3.0,5,2.0,1,45.0
21205556,925000.0,85718,-110.931846,32.342669,1.36,9203.0,2006,4,3.0,3874.0,3.0,5,3.0,2,45.0
21117177,850000.0,85712,-110.871168,32.261952,6.0,7197.0,1970,2,4.0,3524.0,2.0,4,4.0,3,45.0
21303980,930000.0,85719,-110.940743,32.230184,0.3,3840.0,1936,4,4.0,4647.0,2.0,5,2.0,1,45.0
21300248,955000.0,85750,-110.845824,32.326148,0.42,7647.16,2000,4,5.0,4116.0,3.0,5,3.0,2,45.0
21213950,950000.0,85715,-110.856848,32.257695,0.75,9852.0,1960,5,4.0,5492.0,2.5,6,2.0,2,45.0
21304228,950000.0,85718,-110.876369,32.327888,1.24,7226.51,1974,4,4.0,5482.0,3.0,5,3.0,2,45.0
21700936,956000.0,85749,-110.734958,32.258158,0.83,1043.64,2016,4,5.0,4654.0,3.0,6,3.0,2,45.0
21709508,965000.0,85719,-110.936218,32.226357,0.17,3001.0,2017,4,3.0,3183.0,3.0,5,1.0,2,45.0
21701163,950000.0,85718,-110.931612,32.335184,4.21,5973.99,1995,4,4.0,3455.0,3.0,5,2.0,3,45.0
21630973,965000.0,85755,-111.008139,32.469016,1.03,2699.0,2017,4,4.0,4158.0,3.0,8,1.0,1,45.0
21626565,867000.0,85718,-110.921063,32.341104,1.7,17103.79,1989,3,6.0,7277.0,3.0,12,3.0,2,45.0
21712435,975000.0,85742,-111.031812,32.408755,3.35,9512.45,2007,5,5.0,4255.0,3.0,8,2.0,4,45.0
21712882,940000.0,85755,-111.011025,32.442192,7.22,14127.99,1997,4,3.0,4797.0,9.0,3,4.0,2,45.0
21802368,1005000.0,85750,-110.860977,32.324159,0.32,11089.21,2005,5,5.0,5277.0,3.0,11,4.0,2,45.0
21726283,995000.0,85658,-111.05239,32.478565,2.03,19349.43,2007,4,5.0,5143.0,5.0,10,5.0,2,45.0
21702419,970000.0,85755,-110.988618,32.460448,1.18,12713.03,2009,4,5.0,3764.0,3.0,8,1.0,2,45.0
21811210,925000.0,85748,-110.749963,32.220068,5.77,10220.0,2009,10,8.0,7315.0,4.0,11,1.0,1,45.0
21806483,955000.0,85737,-110.982187,32.383653,1.68,7391.41,2002,4,5.0,4084.0,3.0,13,2.0,4,45.0
21802303,900000.0,85755,-110.962112,32.468321,1.17,11100.3,1999,4,4.0,3789.0,3.0,12,3.0,2,45.0
21814132,975000.0,85718,-110.933873,32.33553,1.71,8772.6,1991,4,4.0,4515.0,3.0,8,2.0,2,45.0
21816955,940000.0,85718,-110.914768,32.294483,1.62,9580.0,1992,5,4.0,4736.0,3.0,13,3.0,3,45.0
21825976,1110000.0,85750,-110.838149,32.316401,0.56,8666.0,1997,4,3.0,3415.0,3.0,11,1.0,2,45.0
21826475,965000.0,85745,-111.069813,32.241655,3.09,10577.34,2005,5,5.0,4542.0,3.0,13,3.0,1,45.0
21829482,960750.0,85718,-110.939977,32.338546,1.01,9945.5,1999,4,4.0,3875.0,3.0,10,4.0,2,45.0
21904409,985000.0,85718,-110.927732,32.288342,1.23,8577.48,2016,4,4.0,3602.0,3.0,9,2.0,3,45.0
21804547,900000.0,85755,-110.986178,32.475395,2.93,9215.41,2013,3,3.0,2527.0,3.0,3,0.0,2,45.0
21828649,930000.0,85750,-110.86608,32.324406,0.56,9237.33,2000,4,4.0,4239.0,3.0,12,4.0,2,45.0
21913568,963000.0,85750,-110.833364,32.31656,1.26,8967.53,2007,4,4.0,4586.0,4.0,11,2.0,2,45.0
21905252,965000.0,85750,-110.861296,32.326569,0.54,11525.14,2011,5,5.0,4880.0,3.0,12,3.0,2,45.0
21910396,960000.0,85750,-110.859257,32.324449,1.21,8534.98,1990,5,5.0,5631.0,3.0,12,2.0,3,45.0
21922593,925000.0,85718,-110.915201,32.283352,0.67,8641.0,2006,4,4.0,3832.0,3.0,11,4.0,2,45.0
21505798,860000.0,85750,-110.85195,32.27655,1.0,5812.86,2001,4,4.0,4492.0,3.0,6,3.0,3,45.0
21613598,950000.0,85718,-110.940455,32.340862,0.98,12918.38,2005,4,5.0,4700.0,3.0,6,2.0,2,45.0
21800995,958215.0,85718,-110.943791,32.288038,3.28,7084.8,1934,3,4.0,4250.0,0.0,9,5.0,2,45.0
21729983,947500.0,85737,-110.97832,32.404913,3.3,2584.0,2017,6,6.0,4074.0,3.0,8,2.0,1,45.0
21829265,910000.0,85719,-110.941913,32.243477,0.74,7067.02,1943,6,6.0,7515.0,2.0,11,4.0,4,45.0
21902009,880290.0,85749,-110.702035,32.272471,2.52,9449.62,1984,3,4.0,4245.0,2.0,11,3.0,2,45.0
21912352,950000.0,85750,-110.831356,32.323065,1.04,11074.0,1991,4,4.0,5479.0,3.5,14,4.0,3,45.0
21825289,900000.0,85641,-110.67088,32.099196,1.66,11967.0,2006,5,6.0,5981.0,6.0,9,5.0,3,45.0
21402116,947500.0,85718,-110.926424,32.325094,0.97,5611.0,2004,5,5.0,4488.0,4.0,5,2.0,2,45.0
21515779,987000.0,85750,-110.868108,32.320233,1.13,5612.51,1999,3,3.0,3525.0,3.0,5,2.0,2,45.0
21523863,989000.0,85737,-110.948316,32.399467,0.81,8399.2,2008,3,4.0,3306.0,3.0,5,3.0,1,45.0
21706246,950000.0,85750,-110.861336,32.323863,0.36,9948.75,2004,5,4.0,4084.0,3.0,5,4.0,2,45.0
21308902,965000.0,85750,-110.869593,32.326648,0.8,6892.78,2000,5,4.0,4030.0,3.0,5,2.0,2,45.0
21802567,1018000.0,85718,-110.901538,32.326447,0.67,11087.99,1999,5,5.0,5917.0,4.0,14,1.0,3,45.0
21802966,935000.0,85718,-110.932266,32.300085,1.1,7306.76,2018,4,4.0,3552.0,3.0,9,2.0,2,45.0
21417371,907000.0,85715,-110.86202,32.264009,0.5,6916.0,1960,4,4.0,4446.0,2.0,5,2.0,4,45.0
21819170,987000.0,85603,-109.980961,31.486463,36.0,1630.4,1985,3,4.0,5802.0,0.0,6,1.0,3,45.0
21400246,917500.0,85747,-110.689084,32.116273,36.63,4638.93,1993,4,3.0,5072.0,0.0,7,1.0,3,45.0
21524126,865000.0,85704,-110.983975,32.37596,4.3,7604.0,1986,4,3.0,4101.0,3.0,5,2.0,1,45.0
21602755,965000.0,85718,-110.924531,32.309581,1.37,7450.0,1997,4,3.0,3806.0,3.0,4,3.0,2,45.0
21128425,985000.0,85718,-110.950004,32.348405,1.8,10629.0,2006,4,4.0,3642.0,3.0,4,3.0,1,45.0
21206065,900000.0,85750,-110.860853,32.32473,0.3,6490.0,2000,5,4.0,4497.0,3.0,5,4.0,2,45.0
21222333,900000.0,85718,-110.861366,32.325063,0.3,6334.0,2002,5,3.0,4402.0,3.0,4,4.0,2,45.0
21727323,965000.0,85718,-110.927197,32.302645,1.12,3095.0,2017,5,5.0,3616.0,3.0,12,1.0,1,45.0
21728425,950000.0,85748,-110.728383,32.234968,4.34,6477.24,1997,5,4.0,5026.0,4.0,11,3.0,3,45.0
21824212,960000.0,85739,-110.856012,32.552638,0.32,9690.9,2016,4,5.0,4065.0,3.0,10,1.0,1,45.0
21910312,927500.0,85750,-110.813642,32.298738,1.46,8372.64,2007,4,4.0,3525.0,3.0,10,2.0,1,45.0
21221935,1044756.0,85658,-111.100809,32.469679,0.26,845.18,2013,2,3.0,2665.0,2.0,3,1.0,2,45.0
21500880,900000.0,85739,-110.858032,32.548944,0.31,6296.4,2004,4,4.0,3927.0,3.0,5,1.0,3,45.0
21715339,925000.0,85658,-111.089987,32.468095,0.65,13570.31,2007,4,4.0,3500.0,3.0,7,3.0,2,45.0
21509543,925000.0,85748,-110.749253,32.222046,3.4,6897.92,2000,6,5.0,4551.0,5.0,5,4.0,2,45.0
21523873,950000.0,85750,-110.833948,32.321171,0.56,9510.81,1998,4,4.0,3603.0,3.0,5,3.0,2,45.0
21316094,875000.0,85750,-110.825405,32.282552,0.82,7148.88,2003,4,4.0,3642.0,3.0,5,2.0,2,45.0
21706247,959500.0,85718,-110.92658,32.309545,1.1,8280.0,2003,6,4.0,4182.0,2.0,3,2.0,2,45.0
21905420,975000.0,85658,-111.093432,32.458392,0.6,10843.14,2007,4,5.0,4334.0,3.0,11,1.0,2,45.0
21826816,976000.0,85743,-111.104782,32.329512,6.01,10260.16,2008,4,4.0,4296.0,3.0,14,2.0,3,45.0
21409422,975000.0,85750,-110.814505,32.264746,2.6,8799.0,2007,4,4.0,3378.0,3.0,5,1.0,2,45.0
21315393,965000.0,85755,-110.969797,32.459985,0.86,7822.7,2001,3,4.0,3937.0,3.0,5,5.0,2,45.0
21428632,950000.0,85718,-110.934431,32.346323,0.85,3653.76,2013,4,4.0,3359.0,3.0,5,1.0,2,45.0
21508086,975000.0,85749,-110.72555,32.266559,3.64,6708.33,2003,4,4.0,4079.0,4.0,4,2.0,2,45.0
21416733,940000.0,85755,-110.994459,32.454803,1.24,3203.97,2014,4,5.0,3723.0,3.0,5,1.0,3,45.0
21609835,800000.0,85750,-110.827694,32.330298,36.2,10722.26,1956,4,3.0,2610.0,2.0,6,2.0,2,45.0
21600863,907000.0,85750,-110.865906,32.332941,1.9,11031.71,1995,4,4.0,4424.0,3.0,4,3.0,3,45.0
21614945,942500.0,85755,-110.976412,32.430785,1.67,7976.72,2002,3,3.0,4000.0,3.0,6,3.0,3,45.0
21702333,950000.0,85750,-110.86214,32.325107,0.44,2613.58,2016,5,5.0,4402.0,4.0,5,3.0,2,45.0
21217812,875000.0,85755,-110.963251,32.468434,1.35,8742.44,2001,4,7.0,4046.0,3.0,5,4.0,2,45.0
21326391,975000.0,85749,-110.766138,32.274048,1.63,5652.0,2003,4,5.0,4073.0,3.0,5,4.0,2,45.0
21712548,825000.0,85745,-111.103561,32.264041,24.92,16165.77,2005,5,6.0,5937.0,22.0,4,3.0,2,45.0
21722438,945000.0,85705,-110.966564,32.232014,0.42,6303.09,1907,7,4.0,4268.0,4.0,7,2.0,3,45.0
21811728,965000.0,85718,-110.876298,32.325851,0.97,5547.24,1980,3,4.0,3000.0,2.0,5,2.0,2,45.0
21812855,925000.0,85718,-110.930923,32.29173,2.52,10652.0,1978,4,4.0,5493.0,4.0,11,1.0,3,45.0
21730830,985368.0,85719,-110.939446,32.243699,0.21,0.0,2018,3,3.0,3002.0,2.0,6,1.0,3,45.0
21820148,950000.0,85750,-110.861064,32.326714,0.7,8885.26,2002,5,4.0,4429.0,3.0,11,4.0,2,45.0
21818607,900000.0,85755,-110.996287,32.44516,7.31,5652.32,1977,4,3.0,4315.0,2.0,9,1.0,2,45.0
21827404,925000.0,85739,-110.86344,32.552098,0.29,5365.24,2006,4,4.0,3844.0,3.0,11,2.0,2,45.0
21805466,920000.0,85742,-111.073328,32.40955,1.16,6574.74,2010,4,5.0,5041.0,9.0,10,4.0,2,45.0
21901496,921500.0,85718,-110.948344,32.343905,1.23,10722.61,2002,5,5.0,3861.0,3.0,10,2.0,2,45.0
21826783,967269.0,85750,-110.829661,32.328019,6.97,11002.23,1981,1,1.0,1484.0,2.0,3,1.0,2,45.0
21900680,900000.0,85719,-110.941211,32.224724,0.2,2623.23,2019,4,4.0,2832.0,3.0,9,1.0,3,45.0
21830888,915000.0,85658,-111.062879,32.436711,0.85,13098.11,2007,4,4.0,4315.0,3.0,8,3.0,2,45.0
21915587,940000.0,85718,-110.941911,32.341037,0.99,9086.02,2001,3,3.0,3236.0,3.0,14,2.0,2,45.0
21222990,971976.0,85658,-111.094156,32.471469,0.22,657.44,2013,2,3.0,2329.0,2.0,4,1.0,2,45.0
21731920,900000.0,85737,-110.945877,32.388165,2.16,10147.01,1997,3,5.0,3972.0,3.0,13,4.0,2,45.0
21330637,925000.0,85749,-110.764689,32.29909,3.3,8724.0,2007,3,4.0,3845.0,3.0,5,4.0,1,45.0
21304925,910000.0,85718,-110.921286,32.292974,1.09,8462.18,2000,5,4.0,4370.0,3.0,6,2.0,2,45.0
21809784,941965.0,85715,-110.859109,32.257678,0.67,12125.0,1977,5,6.0,5703.0,3.5,15,1.0,3,45.0
21331323,908000.0,85718,-110.923066,32.297897,1.21,7830.71,1998,5,4.0,4183.0,3.0,5,2.0,3,45.0
21425220,920000.0,85658,-111.050768,32.480412,2.42,18610.0,2003,5,4.0,4618.0,3.0,5,2.0,2,45.0
21506414,937500.0,85718,-110.905152,32.319938,0.57,6702.0,1996,4,4.0,4448.0,4.0,5,4.0,1,45.0
21213261,950000.0,85750,-110.84858,32.29572,1.0,7983.67,2009,4,6.0,4026.0,3.0,5,2.0,3,45.0
21727322,935000.0,85750,-110.834754,32.316856,1.01,9758.76,2007,4,5.0,4368.0,3.0,9,3.0,1,45.0
21329783,945000.0,85718,-110.892228,32.33261,1.04,7161.85,1996,4,6.0,4901.0,4.0,5,3.0,3,45.0
21730801,950795.0,85719,-110.938701,32.243375,0.2,0.0,2018,3,3.0,2580.0,3.0,7,1.0,3,45.0
21906714,915000.0,85749,-110.734687,32.257852,0.87,1151.21,2019,4,4.0,4080.0,3.0,12,1.0,3,45.0
21500471,959900.0,85755,-110.968966,32.459969,1.03,7573.21,2006,4,4.0,3255.0,3.0,6,1.0,1,45.0
21905646,925000.0,85718,-110.878975,32.303759,1.78,9456.7,2000,5,4.0,4342.0,3.0,11,2.0,3,45.0
21705098,910000.0,85737,-110.942716,32.399695,0.82,7218.0,2002,3,3.0,3258.0,2.0,5,2.0,2,45.0
21815448,960000.0,85718,-110.936262,32.29618,2.0,5243.0,1938,3,4.0,3337.0,0.0,12,2.0,3,45.0
21827274,915000.0,85755,-110.954613,32.453832,0.98,9823.11,2000,3,4.0,3669.0,3.0,14,4.0,3,45.0
21709470,920000.0,85750,-110.858539,32.321176,0.76,12869.23,1999,7,5.0,6192.0,3.0,0,1.0,2,45.0
21727734,900000.0,85750,-110.8453,32.325722,0.42,8845.35,2000,4,4.0,3527.0,3.0,13,2.0,3,45.0
21323816,850000.0,85718,-110.876325,32.329797,1.35,7700.0,1970,4,5.0,5708.0,3.0,3,5.0,3,45.0
21415136,895000.0,85718,-110.907494,32.285755,3.36,4585.0,1950,4,5.0,4223.0,0.0,6,2.0,2,45.0
21420677,925000.0,85750,-110.838978,32.280307,10.1,9681.0,1946,7,6.0,5964.0,0.0,3,7.0,2,45.0
21527291,867500.0,85718,-110.917755,32.309645,1.21,8951.7,1996,5,5.0,4527.0,3.0,5,4.0,2,45.0
21609443,905000.0,85718,-110.958261,32.350235,4.75,11429.0,1977,7,6.0,5763.0,3.0,5,4.0,2,45.0
21700973,875000.0,85716,-110.92431,32.223191,0.5,6334.29,1955,4,5.0,4610.0,3.0,5,2.0,2,45.0
21705035,888000.0,85718,-110.908471,32.316516,0.3,7634.0,1993,5,3.0,3348.0,4.0,4,2.0,2,45.0
21608590,695000.0,85645,-111.183593,31.70233,72.0,2480.58,0,4,4.0,2272.0,2.0,3,2.0,1,45.0
21103674,867500.0,85716,-110.922043,32.222384,0.46,10050.0,1996,4,5.0,4343.0,3.0,5,2.0,3,45.0
21211573,950000.0,85755,-110.9632,32.46723,1.17,12602.0,2006,4,5.0,4003.0,3.0,5,3.0,2,45.0
21104864,925000.0,85750,-110.860347,32.327284,1.0,6455.1,2000,4,4.0,3460.0,3.0,5,3.0,1,45.0
21124461,807000.0,85718,-110.916534,32.298518,1.54,5109.44,1983,3,3.0,3555.0,2.0,4,2.0,3,45.0
21300214,845000.0,85755,-110.990511,32.465389,0.96,12643.0,2006,3,4.0,3738.0,2.0,4,2.0,2,45.0
21301847,870000.0,85718,-110.909892,32.300589,1.3,8559.0,1993,5,7.0,5520.0,3.0,6,2.0,3,45.0
21707929,920000.0,85718,-110.927501,32.299923,5.97,9115.0,1963,4,4.0,3225.0,0.0,9,1.0,2,45.0
21710254,920000.0,85737,-110.947919,32.384054,1.02,8958.21,1992,4,3.0,3681.0,3.0,4,2.0,2,45.0
21628270,920000.0,85749,-110.765763,32.30012,3.35,9738.71,2008,4,4.0,4365.0,4.0,9,3.0,1,45.0
21722007,920000.0,85737,-110.963003,32.40871,1.04,10237.71,2014,4,3.0,3563.0,3.0,8,2.0,3,45.0
21709784,950000.0,85624,-110.728301,31.560793,40.87,14144.78,2006,3,3.0,5457.0,3.0,8,2.0,2,45.0
21711238,905000.0,85718,-110.915515,32.288808,1.9,7906.9,1998,4,4.0,3389.0,3.0,8,5.0,1,45.0
21721917,889000.0,85718,-110.923707,32.297185,1.14,10456.28,1999,5,4.0,4483.0,3.0,8,3.0,2,45.0
21801043,859000.0,85718,-110.938093,32.296109,0.86,10446.22,2005,4,5.0,4117.0,3.0,7,3.0,2,45.0
21801429,885000.0,85718,-110.9,32.318407,0.54,8584.01,2002,4,4.0,4446.0,4.0,6,1.0,2,45.0
21827980,900000.0,85739,-110.860677,32.541891,0.3,6424.16,2007,3,4.0,3658.0,3.0,12,2.0,4,45.0
21825978,935000.0,85737,-110.944672,32.386411,1.96,11602.84,1999,3,4.0,3623.0,3.0,13,4.0,2,45.0
21831619,950000.0,85750,-110.838669,32.316325,0.0,8847.77,1993,3,3.0,2972.0,3.0,12,2.0,2,45.0
21901558,895000.0,85745,-111.093793,32.300928,3.36,7904.43,2000,5,5.0,4518.0,3.0,10,3.0,1,45.0
21905854,915000.0,85750,-110.859326,32.330391,2.04,8721.0,1993,4,4.0,4222.0,3.0,11,0.0,1,45.0
3058213,695000.0,85645,-111.183593,31.70233,0.99,2480.58,1932,4,4.0,3512.0,2.0,5,2.0,1,45.0
21825103,915000.0,85739,-110.860908,32.531198,1.33,4018.88,2005,3,3.0,3549.0,5.0,13,1.0,2,45.0
21917718,950000.0,85712,-110.894127,32.238608,0.49,2623.23,1953,18,14.0,2850.0,0.0,0,0.0,1,45.0
21904467,950000.0,85749,-110.702877,32.271099,3.0,8561.0,1999,5,4.0,4948.0,3.0,14,4.0,1,45.0
4116515,695000.0,85645,-111.183595,31.702334,72.0,2480.58,1932,4,4.0,3531.0,2.0,3,2.0,1,45.0
21508312,900000.0,85745,-111.042229,32.217472,0.59,6811.48,1997,3,5.0,4900.0,3.0,5,2.0,3,45.0
21624801,1025000.0,85750,-110.837141,32.327427,2.6,27310.13,1993,7,5.0,8511.0,4.0,3,3.0,3,45.0
21615638,920000.0,85749,-110.760057,32.301698,3.78,10663.0,2005,4,4.0,4078.0,3.0,5,2.0,2,45.0
21915804,928000.0,85715,-110.862148,32.263665,0.47,8626.24,2002,5,5.0,4578.0,2.0,15,4.0,3,45.0
21606666,922000.0,85718,-110.925584,32.304243,1.17,9861.85,2008,4,4.0,4200.0,3.0,5,2.0,3,45.0
21410636,875000.0,85750,-110.85547,32.324014,0.87,8594.55,1996,5,4.0,4113.0,3.0,6,3.0,2,45.0
21601589,925000.0,85718,-110.941081,32.309435,1.13,7045.0,2003,5,4.0,4890.0,3.0,5,1.0,2,45.0
21630535,885000.0,85750,-110.836231,32.318266,0.53,10543.11,1991,4,4.0,3814.0,3.0,4,2.0,3,45.0
21121770,830000.0,85716,-110.920837,32.224417,0.54,3023.0,1947,5,5.0,5716.0,2.0,5,2.0,2,45.0
21128309,943500.0,85718,-110.915611,32.305543,1.0,7234.81,1992,4,5.0,3721.0,3.0,5,3.0,3,45.0
21314368,940000.0,85750,-110.818426,32.265015,1.4,12823.0,2001,5,5.0,5598.0,4.0,5,3.0,2,45.0
21227693,888000.0,85750,-110.843569,32.303489,0.84,8620.5,2005,4,4.0,3959.0,3.0,5,3.0,2,45.0
21309609,930000.0,85749,-110.77578,32.307457,1.06,7719.0,2004,3,3.0,3018.0,2.0,5,2.0,2,45.0
21323773,925000.0,85750,-110.83367,32.323231,0.41,7619.0,1993,4,4.0,3943.0,3.0,5,2.0,3,45.0
21329471,925000.0,85750,-110.826711,32.314752,0.82,6055.0,1998,4,4.0,4427.0,3.0,6,1.0,3,45.0
21706736,925000.0,85755,-110.973705,32.457334,0.57,10079.85,2015,3,3.0,2880.0,3.0,4,0.0,2,45.0
21707763,880700.0,85750,-110.861483,32.324523,0.27,10902.19,2008,5,4.0,4387.0,3.0,6,2.0,2,45.0
21719065,850000.0,85718,-110.904422,32.317174,0.69,8877.01,1996,4,4.0,4839.0,3.0,4,2.0,3,45.0
21804346,905000.0,85718,-110.909017,32.304177,3.53,8877.53,1986,3,4.0,4110.0,2.0,10,2.0,2,45.0
21800126,915000.0,85749,-110.733877,32.256968,1.38,1151.21,2017,4,5.0,4559.0,3.0,9,2.0,2,45.0
21829812,840000.0,85748,-110.742846,32.218034,5.21,8296.19,1996,4,5.0,4296.0,3.0,13,4.0,2,45.0
21903233,935000.0,85749,-110.760058,32.301699,3.78,11278.47,2005,4,4.0,4078.0,3.0,13,2.0,2,45.0
21730367,940000.0,85739,-110.860218,32.547756,0.35,5892.94,2006,3,4.0,3700.0,3.0,11,1.0,1,45.0
21913532,887000.0,85745,-111.053151,32.234493,2.25,4366.91,2001,3,2.0,2825.0,0.0,6,1.0,1,45.0
21707497,925000.0,85750,-110.860361,32.327289,1.01,8266.15,2000,4,4.0,3460.0,3.0,5,3.0,1,45.0
21606060,923000.0,85750,-110.871711,32.326181,0.84,9556.07,1988,4,6.0,5513.0,3.0,5,3.0,3,45.0
21329174,890000.0,85718,-110.878203,32.304568,2.05,4790.0,1972,4,4.0,3715.0,2.0,5,2.0,3,45.0
21426494,912500.0,85718,-110.925262,32.297893,1.4,7916.2,2003,4,4.0,4435.0,3.0,5,3.0,2,45.0
21625668,911000.0,85718,-110.940295,32.328057,1.82,8615.0,2007,5,4.0,3715.0,3.0,5,3.0,2,45.0
21422740,820000.0,85704,-110.961438,32.365282,0.79,10010.57,2004,4,5.0,5485.0,3.0,5,1.0,2,45.0
21614723,900000.0,85749,-110.69996,32.267049,3.28,5567.0,1992,4,4.0,2990.0,3.0,5,4.0,2,45.0
21224893,1000000.0,85749,-110.736241,32.258951,1.52,794.01,2012,5,5.0,5000.0,3.0,3,0.0,2,45.0
21702104,920000.0,85641,-110.658439,32.09767,3.03,9825.01,2007,3,5.0,4287.0,3.0,3,1.0,3,45.0
21903778,945000.0,85718,-110.87815,32.305977,0.81,2586.0,2018,4,4.0,3382.0,3.0,10,1.0,2,45.0
21908467,897176.0,85718,-110.937434,32.309846,1.27,7467.32,2014,4,4.0,3468.0,3.0,8,2.0,2,45.0
21503462,890000.0,85755,-110.978364,32.459144,0.78,8707.43,2008,4,4.0,3206.0,3.0,5,1.0,3,45.0
21602395,895000.0,85718,-110.920702,32.29673,1.14,9076.4,1997,4,6.0,4225.0,3.0,5,2.0,3,45.0
21618429,900000.0,85737,-110.988264,32.401924,0.89,9201.25,2002,4,4.0,4023.0,4.0,5,2.0,2,45.0
21304517,900000.0,85718,-110.916513,32.334921,0.79,7333.0,1995,4,4.0,4201.0,3.0,5,3.0,3,45.0
21614287,917000.0,85755,-110.980865,32.42746,1.08,9929.77,2005,4,4.0,4080.0,3.0,5,2.0,2,45.0
21329846,936900.0,85718,-110.943425,32.30277,1.03,9393.5,2002,5,5.0,5756.0,3.0,4,4.0,4,45.0
21712716,900000.0,85718,-110.90554,32.32585,0.87,7639.38,1999,4,4.0,3564.0,3.0,7,3.0,2,45.0
21427641,895000.0,85755,-110.974931,32.45971,0.66,2982.17,2014,3,4.0,3360.0,3.0,4,1.0,1,45.0
21401275,900000.0,85718,-110.93502,32.2988,1.53,5220.13,1988,5,3.0,3787.0,2.0,5,2.0,4,45.0
21511917,875000.0,85755,-110.993567,32.456733,1.2,9311.16,2011,3,3.0,2874.0,3.0,5,1.0,2,45.0
21513225,900000.0,85718,-110.901557,32.326442,0.67,9397.43,1999,5,5.0,5707.0,4.0,6,1.0,2,45.0
21515920,900000.0,85755,-110.960951,32.466227,1.34,11089.5,2000,6,7.0,4929.0,3.0,6,3.0,2,45.0
21231248,935000.0,85718,-110.890012,32.302396,1.83,6174.66,2005,4,4.0,4513.0,2.0,5,1.0,4,45.0
21705882,895000.0,85718,-110.892358,32.329862,1.11,8061.59,1989,5,4.0,4944.0,3.0,5,2.0,3,45.0
21723498,915000.0,85718,-110.916717,32.295924,2.71,9491.93,1997,5,4.0,3767.0,3.0,12,2.0,3,45.0
21601677,900000.0,85750,-110.862841,32.281519,0.89,3074.0,2016,4,4.0,3795.0,3.0,4,1.0,2,45.0
21506286,850000.0,85750,-110.860943,32.27682,0.6,6908.99,2003,4,3.0,3826.0,3.0,5,2.0,2,45.0
21833416,905000.0,85739,-110.855203,32.544125,0.39,8852.0,2014,3,4.0,3638.0,4.0,13,1.0,2,45.0
21411265,815000.0,85718,-110.937699,32.346355,0.85,6022.82,1991,5,4.0,3665.0,2.0,6,2.0,2,45.0
21505485,875000.0,85718,-110.93058,32.334131,1.44,6022.5,1994,5,4.0,3654.0,3.0,5,2.0,2,45.0
21509048,870000.0,85749,-110.784488,32.307038,0.69,9399.0,2005,3,4.0,3222.0,2.0,4,1.0,3,45.0
21619453,900000.0,85718,-110.948044,32.342084,0.86,6868.27,2004,4,3.0,3659.0,3.0,4,1.0,2,45.0
21500476,900000.0,85718,-110.884919,32.296673,3.1,6432.39,1984,4,5.0,4813.0,3.0,5,3.0,2,45.0
21918617,929000.0,85750,-110.868515,32.315589,1.1,8185.0,1996,5,3.0,4022.0,3.0,13,3.0,2,45.0
21501919,920000.0,85737,-110.945878,32.388165,2.16,9771.43,1997,3,6.0,3972.0,3.0,6,4.0,2,45.0
21604205,927000.0,85718,-110.923425,32.314073,1.59,8550.0,2006,4,3.0,3402.0,3.0,5,2.0,2,45.0
21418135,899900.0,85750,-110.843571,32.303483,0.84,8082.0,2005,4,4.0,3959.0,3.0,5,3.0,2,45.0
21518331,880000.0,85755,-111.010677,32.468029,2.07,10722.0,2014,3,3.0,2832.0,2.0,5,1.0,3,45.0
21602201,885000.0,85750,-110.835006,32.324027,0.83,8493.83,1993,4,3.0,3259.0,3.0,4,3.0,2,45.0
21626564,925000.0,85750,-110.838018,32.325502,1.16,14791.4,1992,5,6.0,6036.0,4.0,5,3.0,2,45.0
21702191,860000.0,85718,-110.922724,32.341374,1.08,9029.82,1991,4,5.0,4107.0,3.0,4,2.0,2,45.0
21210988,842500.0,85718,-110.938208,32.305383,1.06,4064.0,1937,4,5.0,4977.0,2.0,6,3.0,2,45.0
21225882,920000.0,85718,-110.906701,32.320999,0.51,6120.23,1985,4,4.0,4256.0,3.0,4,3.0,3,45.0
21218644,850000.0,85749,-110.717321,32.266151,3.4,7126.0,2009,4,5.0,3840.0,4.0,6,2.0,2,45.0
21304608,825000.0,85755,-111.000608,32.43651,3.3,6871.0,2004,5,5.0,4155.0,3.0,6,1.0,2,45.0
21304600,910000.0,85718,-110.946517,32.338845,1.1,9138.65,2005,4,3.0,3230.0,3.0,5,2.0,1,45.0
21715323,900000.0,85716,-110.921806,32.217427,0.85,10852.0,1939,4,5.0,4179.0,0.0,10,3.0,2,45.0
21724369,925000.0,85658,-111.087998,32.469427,0.65,14471.29,2009,4,5.0,4318.0,3.0,11,4.0,3,45.0
